"Date","WIKI.AAPL - Adj. Open","WIKI.AAPL - Adj. High","WIKI.AAPL - Adj. Low","WIKI.AAPL - Adj. Close","WIKI.AAPL - Adj. Volume"
1999-06-03,1.5656625943499,1.6030675027473,1.563324787575,1.5843650485486,122127600
1999-06-02,1.4861771640053,1.6010636683689,1.469478544185,1.5549754776649,130264400
1999-06-01,1.5028757838256,1.5132289281142,1.4821694952485,1.4965303082939,115256400
1999-05-28,1.446434448833,1.4798316884736,1.4404229456977,1.4714823785635,50282400
1999-05-27,1.4424267800762,1.4611292342749,1.4257281602559,1.4527799243648,84190400
1999-05-26,1.3943347549938,1.4821694952485,1.3776361351735,1.4714823785635,109387600
1999-05-25,1.387989279462,1.4173788503457,1.3672829908849,1.3859854450836,91627200
1999-05-24,1.457121565518,1.4798316884736,1.398676396147,1.4006802305255,65231600
1999-05-21,1.4360813045445,1.4798316884736,1.4213865191026,1.4674747098066,115796800
1999-05-20,1.5175705692675,1.527923713556,1.4193826847242,1.4193826847242,104428800
1999-05-19,1.5195744036459,1.527923713556,1.4527799243648,1.5092212593573,74569600
1999-05-18,1.4965303082939,1.5362730234662,1.4821694952485,1.5112250937357,104594000
1999-05-17,1.4611292342749,1.492522639537,1.4360813045445,1.4821694952485,52690400
1999-05-14,1.5072174249789,1.5299275479345,1.4821694952485,1.4821694952485,56658000
1999-05-13,1.550967808908,1.563324787575,1.5195744036459,1.5426184989979,73880800
1999-05-12,1.4988681150687,1.5529716432865,1.4738201853383,1.5529716432865,98781200
1999-05-11,1.4988681150687,1.5426184989979,1.4547837587432,1.4945264739155,114648800
1999-05-10,1.5613209531966,1.5676664287283,1.4905188051586,1.5112250937357,98249200
1999-05-07,1.4905188051586,1.5322653547093,1.4277319946343,1.5322653547093,108679200
1999-05-06,1.5549754776649,1.5656625943499,1.469478544185,1.4861771640053,108287200
1999-05-05,1.5466261677547,1.5696702631067,1.4905188051586,1.5696702631067,144824400
1999-05-04,1.6114168126575,1.6241077637209,1.5426184989979,1.5529716432865,202809600
1999-05-03,1.5382768578446,1.6698619820284,1.527923713556,1.6551671965866,367609200
1999-04-30,1.469478544185,1.57401190426,1.469478544185,1.5362730234662,368082400
1999-04-29,1.4444306144546,1.4821694952485,1.395336672183,1.4360813045445,197327200
1999-04-28,1.4905188051586,1.5259198791776,1.457121565518,1.4714823785635,238747600
1999-04-27,1.4360813045445,1.5299275479345,1.4360813045445,1.527923713556,526512000
1999-04-26,1.3191909658025,1.3776361351735,1.3108416558923,1.3672829908849,231982800
1999-04-23,1.2106499369706,1.317187131424,1.2106499369706,1.3088378215139,261710400
1999-04-22,1.1709072217983,1.223340888034,1.1709072217983,1.2149915781239,185043600
1999-04-21,1.1355061477793,1.1481970988428,1.1188075279591,1.1481970988428,87850000
1999-04-20,1.1314984790225,1.1605540775098,1.1188075279591,1.1375099821578,130964400
1999-04-19,1.1919474827719,1.2023006270605,1.1188075279591,1.1314984790225,230454000
1999-04-16,1.1982929583036,1.2043044614389,1.1772526973301,1.1835981728618,125554800
1999-04-15,1.1815943384833,1.2086461025922,1.1458592920679,1.1939513171503,433619200
1999-04-14,1.1772526973301,1.2377017010795,1.1689033874199,1.1866039244294,170256800
1999-04-13,1.2126537713491,1.2293523911693,1.1522047675996,1.1565464087529,103096000
1999-04-12,1.1689033874199,1.2316901979442,1.164895718663,1.2106499369706,98954800
1999-04-09,1.2106499369706,1.2440471766112,1.200296792682,1.2273485567909,67135600
1999-04-08,1.2316901979442,1.2377017010795,1.2023006270605,1.2316901979442,74102000
1999-04-07,1.2710989407201,1.2774444162518,1.2149915781239,1.2400395078543,102953200
1999-04-06,1.2293523911693,1.2794482506302,1.2293523911693,1.2690951063416,157147200
1999-04-05,1.2023006270605,1.2650874375848,1.2023006270605,1.2377017010795,115234000
1999-04-01,1.2043044614389,1.2253447224125,1.1939513171503,1.2043044614389,65514400
1999-03-31,1.2149915781239,1.2400395078543,1.1982929583036,1.200296792682,105588000
1999-03-30,1.1689033874199,1.2149915781239,1.1689033874199,1.1982929583036,138630800
1999-03-29,1.1188075279591,1.1835981728618,1.1168036935806,1.1815943384833,142217600
1999-03-26,1.1271568378692,1.1291606722476,1.1021089081388,1.1104582180489,63459200
1999-03-25,1.1481970988428,1.164895718663,1.1147998592022,1.1291606722476,99990800
1999-03-24,1.1104582180489,1.1271568378692,1.0854102883185,1.1251530034908,100038400
1999-03-23,1.1502009332212,1.1502009332212,1.0937595982286,1.1021089081388,103888400
1999-03-22,1.1355061477793,1.1752488629516,1.1001050737603,1.1709072217983,148402800
1999-03-19,1.200296792682,1.2023006270605,1.0981012393819,1.1188075279591,134125600
1999-03-18,1.1481970988428,1.1899436483935,1.1438554576895,1.1856020072402,56770000
1999-03-17,1.200296792682,1.2043044614389,1.1335023134009,1.1375099821578,91579600
1999-03-16,1.1689033874199,1.1876058416186,1.1668995530415,1.1856020072402,99957200
1999-03-15,1.1124620524274,1.1689033874199,1.1104582180489,1.1375099821578,88040400
1999-03-12,1.0790648127868,1.1188075279591,1.0790648127868,1.1084543836705,67849600
1999-03-11,1.0770609784083,1.1314984790225,1.0687116684982,1.0750571440299,118414800
1999-03-10,1.1418516233111,1.1418516233111,1.0834064539401,1.0874141226969,136570000
1999-03-09,1.1458592920679,1.1481970988428,1.1188075279591,1.1398477889326,79923200
1999-03-08,1.1104582180489,1.1585502431313,1.1084543836705,1.1481970988428,137667600
1999-03-05,1.1458592920679,1.1458592920679,1.0814026195616,1.1084543836705,117009200
1999-03-04,1.1522047675996,1.1522047675996,1.0814026195616,1.1168036935806,91817600
1999-03-03,1.1605540775098,1.1732450285732,1.1188075279591,1.1418516233111,73337600
1999-03-02,1.1398477889326,1.1792565317085,1.1271568378692,1.1565464087529,170763600
1999-03-01,1.1625579118882,1.1625579118882,1.1231491691123,1.1271568378692,121956800
1999-02-26,1.2189992468808,1.2356978667011,1.1522047675996,1.1625579118882,166812800
1999-02-25,1.2460510109896,1.258741962053,1.2189992468808,1.2336940323226,66150000
1999-02-24,1.2961468704505,1.3024923459822,1.2483888177645,1.2503926521429,53188800
1999-02-23,1.2877975605403,1.3211948001809,1.2670912719632,1.2837898917835,80544800
1999-02-22,1.2483888177645,1.2984846772253,1.2440471766112,1.2837898917835,74667600
1999-02-19,1.2106499369706,1.258741962053,1.2086461025922,1.2420433422328,90423200
1999-02-18,1.2544003208998,1.2650874375848,1.1876058416186,1.2023006270605,125042400
1999-02-17,1.2734367474949,1.2921392016936,1.2336940323226,1.2356978667011,74015200
1999-02-16,1.2984846772253,1.2984846772253,1.2650874375848,1.2794482506302,75056800
1999-02-12,1.3068339871355,1.3068339871355,1.2356978667011,1.258741962053,107226000
1999-02-11,1.294143036072,1.3275402757126,1.2877975605403,1.3235326069557,141299200
1999-02-10,1.2316901979442,1.2921392016936,1.2023006270605,1.2794482506302,140907200
1999-02-09,1.2670912719632,1.3044961803606,1.2377017010795,1.2420433422328,175288400
1999-02-08,1.2253447224125,1.2670912719632,1.2106499369706,1.2607457964315,117056800
1999-02-05,1.2774444162518,1.281786057405,1.1856020072402,1.2126537713491,194300400
1999-02-04,1.3422350611545,1.3442388955329,1.2607457964315,1.2650874375848,115945200
1999-02-03,1.3024923459822,1.3545920398215,1.294143036072,1.3422350611545,84686000
1999-02-02,1.3485805366862,1.3609375153532,1.3024923459822,1.3088378215139,76790000
1999-02-01,1.3923309206153,1.4006802305255,1.3462427299113,1.3672829908849,69728400
1999-01-29,1.375632300795,1.387989279462,1.3358895856228,1.375632300795,60678800
1999-01-28,1.3652791565065,1.3776361351735,1.3462427299113,1.3652791565065,84070000
1999-01-27,1.3692868252633,1.3819777763267,1.3338857512443,1.340231226776,91238000
1999-01-26,1.3338857512443,1.3652791565065,1.3235326069557,1.352588205443,140011200
1999-01-25,1.3108416558923,1.3211948001809,1.2961468704505,1.3151832970456,96334000
1999-01-22,1.258741962053,1.3191909658025,1.2377017010795,1.294143036072,86441600
1999-01-21,1.3505843710646,1.3545920398215,1.2523964865213,1.2961468704505,150122000
1999-01-20,1.3712906596418,1.4026840649039,1.352588205443,1.3545920398215,194530000
1999-01-19,1.4006802305255,1.4130372091925,1.3485805366862,1.3652791565065,133722400
1999-01-15,1.3963385893722,1.4070257060572,1.3358895856228,1.3796399695519,251501600
1999-01-14,1.5195744036459,1.5362730234662,1.3712906596418,1.3819777763267,430964800
1999-01-13,1.4320736357876,1.5800234073953,1.411033374814,1.5529716432865,261954000
1999-01-12,1.5466261677547,1.5573132844397,1.4738201853383,1.5406146646194,205184000
1999-01-11,1.527923713556,1.5382768578446,1.4988681150687,1.5322653547093,140243600
1999-01-08,1.5549754776649,1.5656625943499,1.469478544185,1.5028757838256,169708000
1999-01-07,1.411033374814,1.504879618204,1.4070257060572,1.5028757838256,357254800
1999-01-06,1.4738201853383,1.4738201853383,1.3692868252633,1.3943347549938,337142400
1999-01-05,1.4006802305255,1.4674747098066,1.3859854450836,1.446434448833,352528400
1999-01-04,1.4070257060572,1.411033374814,1.3358895856228,1.3776361351735,238221200
1998-12-31,1.352588205443,1.3819777763267,1.3191909658025,1.3672829908849,67922400
1998-12-30,1.340231226776,1.3736284664166,1.3358895856228,1.3378934200012,59340400
1998-12-29,1.3736284664166,1.3859854450836,1.3442388955329,1.3629413497316,96838000
1998-12-28,1.3024923459822,1.3736284664166,1.3024923459822,1.3652791565065,181328000
1998-12-24,1.3318819168659,1.3358895856228,1.3088378215139,1.3108416558923,49996800
1998-12-23,1.2901353673152,1.352588205443,1.281786057405,1.3295441100911,308758800
1998-12-22,1.2149915781239,1.2734367474949,1.2023006270605,1.2690951063416,287700000
1998-12-21,1.1815943384833,1.1899436483935,1.1438554576895,1.1709072217983,89362000
1998-12-18,1.1147998592022,1.1815943384833,1.1104582180489,1.1752488629516,197873200
1998-12-17,1.1001050737603,1.1271568378692,1.0937595982286,1.1168036935806,82653200
1998-12-16,1.1271568378692,1.1418516233111,1.0897519294718,1.0957634326071,93587200
1998-12-15,1.0937595982286,1.1231491691123,1.0937595982286,1.1208113623375,66178000
1998-12-14,1.0981012393819,1.1124620524274,1.0770609784083,1.0854102883185,125361600
1998-12-11,1.0770609784083,1.1355061477793,1.0687116684982,1.1271568378692,172499600
1998-12-10,1.0917557638502,1.1001050737603,1.0643700273449,1.0687116684982,97812400
1998-12-09,1.0917557638502,1.0981012393819,1.0560207174348,1.0687116684982,148229200
1998-12-08,1.1335023134009,1.1335023134009,1.0687116684982,1.0707155028766,170027200
1998-12-07,1.1147998592022,1.1271568378692,1.0937595982286,1.1271568378692,141649200
1998-12-04,1.1458592920679,1.1502009332212,1.0687116684982,1.0937595982286,180342400
1998-12-03,1.2126537713491,1.2189992468808,1.1231491691123,1.1251530034908,156511600
1998-12-02,1.1398477889326,1.2316901979442,1.1188075279591,1.2023006270605,240620800
1998-12-01,1.0687116684982,1.1625579118882,1.0560207174348,1.1398477889326,216434400
1998-11-30,1.1542086019781,1.1625579118882,1.0603623585881,1.0667078341198,140372400
1998-11-27,1.1709072217983,1.1732450285732,1.1605540775098,1.1709072217983,38276000
1998-11-25,1.1982929583036,1.2043044614389,1.1668995530415,1.1732450285732,75950000
1998-11-24,1.2066422682138,1.2273485567909,1.1939513171503,1.200296792682,79937200
1998-11-23,1.1876058416186,1.2293523911693,1.1752488629516,1.2106499369706,144488400
1998-11-20,1.2169954125023,1.2273485567909,1.1605540775098,1.1792565317085,99806000
1998-11-19,1.1856020072402,1.2420433422328,1.1835981728618,1.1939513171503,86632000
1998-11-18,1.1752488629516,1.2023006270605,1.164895718663,1.1835981728618,82415200
1998-11-17,1.1939513171503,1.1959551515288,1.1605540775098,1.1625579118882,52682000
1998-11-16,1.200296792682,1.2273485567909,1.1835981728618,1.2023006270605,96132400
1998-11-13,1.1668995530415,1.2043044614389,1.1585502431313,1.1919474827719,197954400
1998-11-12,1.1064505492921,1.1502009332212,1.0981012393819,1.1355061477793,148775200
1998-11-11,1.1939513171503,1.1959551515288,1.0937595982286,1.1208113623375,237126400
1998-11-10,1.2086461025922,1.2106499369706,1.1689033874199,1.1732450285732,220995600
1998-11-09,1.258741962053,1.2734367474949,1.1856020072402,1.223340888034,165197200
1998-11-06,1.2650874375848,1.2774444162518,1.2440471766112,1.2710989407201,199334800
1998-11-05,1.281786057405,1.3151832970456,1.2710989407201,1.2754405818733,151779600
1998-11-04,1.2877975605403,1.3068339871355,1.2734367474949,1.2921392016936,156970800
1998-11-03,1.2483888177645,1.2774444162518,1.2460510109896,1.2627496308099,92612800
1998-11-02,1.2523964865213,1.2607457964315,1.2440471766112,1.2567381276746,63442400
1998-10-30,1.2293523911693,1.2523964865213,1.2106499369706,1.2400395078543,79410800
1998-10-29,1.2169954125023,1.2503926521429,1.1959551515288,1.2169954125023,86144800
1998-10-28,1.1772526973301,1.2356978667011,1.1732450285732,1.2293523911693,90927200
1998-10-27,1.2690951063416,1.3004885116038,1.1709072217983,1.1772526973301,134548400
1998-10-26,1.2043044614389,1.2607457964315,1.1856020072402,1.2503926521429,118960800
1998-10-23,1.2273485567909,1.2316901979442,1.1732450285732,1.1856020072402,88995200
1998-10-22,1.2316901979442,1.2567381276746,1.2106499369706,1.2273485567909,79343600
1998-10-21,1.2273485567909,1.2503926521429,1.1939513171503,1.2400395078543,107654400
1998-10-20,1.2670912719632,1.2754405818733,1.2023006270605,1.2043044614389,95522000
1998-10-19,1.2253447224125,1.2710989407201,1.1982929583036,1.2523964865213,118944000
1998-10-16,1.2400395078543,1.2710989407201,1.2189992468808,1.2253447224125,153890800
1998-10-15,1.2106499369706,1.2440471766112,1.1856020072402,1.223340888034,210168000
1998-10-14,1.3275402757126,1.3796399695519,1.2293523911693,1.2483888177645,570004400
1998-10-13,1.2710989407201,1.3088378215139,1.2023006270605,1.294143036072,235407200
1998-10-12,1.2523964865213,1.2837898917835,1.2210030812592,1.2503926521429,155724800
1998-10-09,1.0603623585881,1.1772526973301,1.0269651189475,1.1732450285732,167059200
1998-10-08,1.0353144288576,1.0416599043893,0.95182132975622,1.0289689533259,172303600
1998-10-07,1.0814026195616,1.1124620524274,1.0643700273449,1.0667078341198,118339200
1998-10-06,1.1251530034908,1.1458592920679,1.0854102883185,1.0874141226969,99965600
1998-10-05,1.1355061477793,1.1542086019781,1.0520130486779,1.0750571440299,137970000
1998-10-02,1.1856020072402,1.2106499369706,1.1398477889326,1.1709072217983,118893600
1998-10-01,1.2273485567909,1.2690951063416,1.1815943384833,1.1919474827719,92554000
1998-09-30,1.294143036072,1.3108416558923,1.2690951063416,1.2734367474949,41795600
1998-09-29,1.3044961803606,1.3358895856228,1.2734367474949,1.3191909658025,76283200
1998-09-28,1.3275402757126,1.3422350611545,1.2690951063416,1.3044961803606,101354400
1998-09-25,1.2754405818733,1.3088378215139,1.2567381276746,1.294143036072,57072400
1998-09-24,1.2650874375848,1.3211948001809,1.2607457964315,1.2857937261619,120710800
1998-09-23,1.2440471766112,1.281786057405,1.2210030812592,1.2794482506302,71979600
1998-09-22,1.2400395078543,1.2567381276746,1.2149915781239,1.2356978667011,64484000
1998-09-21,1.1919474827719,1.2336940323226,1.1792565317085,1.2336940323226,73967600
1998-09-18,1.2043044614389,1.2273485567909,1.1876058416186,1.2273485567909,76269200
1998-09-17,1.2043044614389,1.2400395078543,1.1982929583036,1.2023006270605,67323200
1998-09-16,1.2901353673152,1.294143036072,1.2356978667011,1.2460510109896,64719200
1998-09-15,1.2273485567909,1.2877975605403,1.2189992468808,1.2754405818733,108413200
1998-09-14,1.2774444162518,1.2961468704505,1.2400395078543,1.2420433422328,61768000
1998-09-11,1.2857937261619,1.3235326069557,1.2316901979442,1.2567381276746,88071200
1998-09-10,1.2106499369706,1.2774444162518,1.1939513171503,1.2734367474949,131720400
1998-09-09,1.2710989407201,1.2734367474949,1.2356978667011,1.2483888177645,88673200
1998-09-08,1.2690951063416,1.2774444162518,1.2273485567909,1.2774444162518,100699200
1998-09-04,1.1856020072402,1.2169954125023,1.1271568378692,1.1732450285732,94318000
1998-09-03,1.1689033874199,1.1732450285732,1.1355061477793,1.1565464087529,102438000
1998-09-02,1.1856020072402,1.2483888177645,1.1772526973301,1.1876058416186,210750400
1998-09-01,1.0476714075246,1.1815943384833,1.0226234777942,1.1398477889326,217268800
1998-08-31,1.1605540775098,1.164895718663,1.0353144288576,1.0416599043893,217056000
1998-08-28,1.2400395078543,1.2857937261619,1.1398477889326,1.1418516233111,233063600
1998-08-27,1.3108416558923,1.3108416558923,1.1899436483935,1.2523964865213,278560800
1998-08-26,1.3318819168659,1.3736284664166,1.3191909658025,1.3485805366862,101620400
1998-08-25,1.4153750159673,1.4153750159673,1.3462427299113,1.3629413497316,123891600
1998-08-24,1.4507760899863,1.4527799243648,1.340231226776,1.375632300795,152544000
1998-08-21,1.3358895856228,1.4547837587432,1.3024923459822,1.4360813045445,203344400
1998-08-20,1.3692868252633,1.3736284664166,1.3442388955329,1.3569298465963,97980400
1998-08-19,1.4527799243648,1.4611292342749,1.3692868252633,1.3692868252633,121497600
1998-08-18,1.4173788503457,1.4487722556079,1.411033374814,1.4213865191026,151488400
1998-08-17,1.3692868252633,1.4297358290128,1.3318819168659,1.4006802305255,232719200
1998-08-14,1.3589336809748,1.3609375153532,1.3191909658025,1.352588205443,112694400
1998-08-13,1.3338857512443,1.3609375153532,1.3151832970456,1.317187131424,97694800
1998-08-12,1.3275402757126,1.3672829908849,1.3185230210097,1.3378934200012,172443600
1998-08-11,1.2607457964315,1.3692868252633,1.2483888177645,1.3024923459822,439868800
1998-08-10,1.2126537713491,1.2710989407201,1.2106499369706,1.2670912719632,122150000
1998-08-07,1.2420433422328,1.2483888177645,1.2023006270605,1.2189992468808,74505200
1998-08-06,1.1709072217983,1.2316901979442,1.164895718663,1.2316901979442,109653600
1998-08-05,1.1271568378692,1.2023006270605,1.1188075279591,1.2023006270605,113520400
1998-08-04,1.1856020072402,1.2023006270605,1.1355061477793,1.1418516233111,73480400
1998-08-03,1.1438554576895,1.1876058416186,1.1104582180489,1.1732450285732,75440400
1998-07-31,1.223340888034,1.2273485567909,1.1522047675996,1.1565464087529,45777200
1998-07-30,1.1959551515288,1.2273485567909,1.1856020072402,1.2189992468808,90574400
1998-07-29,1.1271568378692,1.1982929583036,1.1251530034908,1.1732450285732,111930000
1998-07-28,1.1375099821578,1.1565464087529,1.1021089081388,1.1231491691123,56344400
1998-07-27,1.1438554576895,1.164895718663,1.1104582180489,1.1502009332212,53558400
1998-07-24,1.1815943384833,1.1856020072402,1.1291606722476,1.1585502431313,67821600
1998-07-23,1.1625579118882,1.1899436483935,1.1605540775098,1.1668995530415,63282800
1998-07-22,1.1668995530415,1.1899436483935,1.1438554576895,1.1689033874199,70182000
1998-07-21,1.2066422682138,1.2356978667011,1.1876058416186,1.1899436483935,82376000
1998-07-20,1.2210030812592,1.223340888034,1.1856020072402,1.2106499369706,95972800
1998-07-17,1.2440471766112,1.2440471766112,1.2086461025922,1.2316901979442,157388000
1998-07-16,1.2650874375848,1.2734367474949,1.1939513171503,1.2523964865213,640337600
1998-07-15,1.1251530034908,1.1585502431313,1.1188075279591,1.1502009332212,148741600
1998-07-14,1.1335023134009,1.1355061477793,1.1064505492921,1.1168036935806,137132800
1998-07-13,1.0667078341198,1.1398477889326,1.0643700273449,1.1335023134009,178847200
1998-07-10,1.0750571440299,1.0897519294718,1.0603623585881,1.0707155028766,75630800
1998-07-09,1.1001050737603,1.1231491691123,1.0500092142995,1.0583585242096,141652000
1998-07-08,1.0269651189475,1.1001050737603,1.0249612845691,1.0874141226969,233203600
1998-07-07,1.0142741678841,1.0309727877044,1.0019171892171,1.0186158090374,60368000
1998-07-06,0.98521856939678,1.0142741678841,0.97252761833337,1.0142741678841,67737600
1998-07-02,0.99156404492849,1.0039210235955,0.9685199495765,0.9685199495765,74527600
1998-07-01,0.96417830842323,1.0019171892171,0.95182132975622,0.99991335483864,78528800
1998-06-30,0.95582899851308,0.96217447404479,0.9391303786928,0.95816680528792,32765600
1998-06-29,0.94347201984607,0.96217447404479,0.93712654431437,0.95816680528792,41546400
1998-06-26,0.95182132975622,0.95582899851308,0.92677340002579,0.94146818546764,27778800
1998-06-25,0.95382516413465,0.96217447404479,0.94547585422451,0.95382516413465,47952800
1998-06-24,0.92677340002579,0.95582899851308,0.91207861458394,0.94347201984607,68448800
1998-06-23,0.91642025573721,0.9391303786928,0.9100747802055,0.92877723440422,57764000
1998-06-22,0.90172547029536,0.92042792449408,0.89337616038522,0.91408244896237,33642000
1998-06-19,0.91408244896237,0.91642025573721,0.89337616038522,0.9037293046738,34389600
1998-06-18,0.92677340002579,0.93712654431437,0.90807094582707,0.91207861458394,29999200
1998-06-17,0.93512270993593,0.95382516413465,0.9331188755575,0.9391303786928,46793600
1998-06-16,0.92476956564736,0.9391303786928,0.91207861458394,0.93512270993593,32421200
1998-06-15,0.9100747802055,0.94347201984607,0.9100747802055,0.91842409011565,34165600
1998-06-12,0.92243175887252,0.94347201984607,0.91408244896237,0.9391303786928,55963600
1998-06-11,0.94146818546764,0.95582899851308,0.92877723440422,0.92877723440422,45029600
1998-06-10,0.93512270993593,0.9685199495765,0.92243175887252,0.93712654431437,57307600
1998-06-09,0.91408244896237,0.95182132975622,0.91408244896237,0.94347201984607,68936000
1998-06-08,0.90172547029536,0.92476956564736,0.89537999476365,0.9100747802055,31656800
1998-06-05,0.89738382914209,0.9100747802055,0.8806852093218,0.89738382914209,30830800
1998-06-04,0.88903451923195,0.89738382914209,0.86198275512309,0.89537999476365,39034800
1998-06-03,0.90573313905223,0.9100747802055,0.8746737061865,0.87868137494337,36285200
1998-06-02,0.88302301609664,0.91207861458394,0.86832823065479,0.89738382914209,44825200
1998-06-01,0.88502685047508,0.92243175887252,0.85563727959138,0.87667754056494,79923200
1998-05-29,0.91842409011565,0.92042792449408,0.88302301609664,0.88903451923195,54180000
1998-05-28,0.89337616038522,0.93078106878266,0.89337616038522,0.91642025573721,74622800
1998-05-27,0.85797508636622,0.89537999476365,0.85563727959138,0.89337616038522,92548400
1998-05-26,0.93712654431437,0.94347201984607,0.88903451923195,0.89137232600679,77943600
1998-05-22,0.96017063966636,0.96017063966636,0.91207861458394,0.93078106878266,66648400
1998-05-21,0.98722240377522,0.99156404492849,0.95582899851308,0.96417830842323,32748800
1998-05-20,0.98922623815365,0.9975755480638,0.96017063966636,0.98722240377522,47544000
1998-05-19,0.96651611519807,0.98321473501835,0.96217447404479,0.98087692824351,54566400
1998-05-18,0.98087692824351,0.98722240377522,0.94747968860294,0.95182132975622,58097200
1998-05-15,1.0039210235955,1.0142741678841,0.97686925948664,0.98722240377522,68146400
1998-05-14,1.0142741678841,1.0166119746589,0.99356787930693,1.0039210235955,40670000
1998-05-13,1.0039210235955,1.0289689533259,0.98922623815365,1.0166119746589,78604400
1998-05-12,1.0206196434158,1.0269651189475,0.99991335483864,1.0059248579739,64453200
1998-05-11,1.0309727877044,1.0560207174348,1.0269651189475,1.0333105944792,166255600
1998-05-08,1.0039210235955,1.0186158090374,0.99991335483864,1.0166119746589,67704000
1998-05-07,1.0206196434158,1.0226234777942,0.9975755480638,1.0082626647488,138224800
1998-05-06,0.9975755480638,1.0166119746589,0.97686925948664,1.0122703335056,224252000
1998-05-05,0.97686925948664,0.9975755480638,0.97252761833337,0.99156404492849,104820800
1998-05-04,0.96417830842323,0.98521856939678,0.96417830842323,0.97052378395493,142786000
1998-05-01,0.91842409011565,0.94347201984607,0.89738382914209,0.93512270993593,46018000
1998-04-30,0.91408244896237,0.92243175887252,0.9037293046738,0.91408244896237,44987600
1998-04-29,0.89972163591693,0.91642025573721,0.89337616038522,0.90172547029536,47384400
1998-04-28,0.93078106878266,0.93512270993593,0.87667754056494,0.89972163591693,59292800
1998-04-27,0.89337616038522,0.92677340002579,0.89337616038522,0.92677340002579,102449200
1998-04-24,0.92677340002579,0.94347201984607,0.91842409011565,0.9331188755575,53886000
1998-04-23,0.91642025573721,0.9685199495765,0.90807094582707,0.92476956564736,118823600
1998-04-22,0.96017063966636,0.9685199495765,0.91842409011565,0.91842409011565,71237600
1998-04-21,0.97052378395493,0.97252761833337,0.95182132975622,0.9685199495765,87007200
1998-04-20,0.92243175887252,0.98521856939678,0.92042792449408,0.9685199495765,129444000
1998-04-17,0.95382516413465,0.95582899851308,0.92476956564736,0.9331188755575,148041600
1998-04-16,0.97686925948664,0.98922623815365,0.94146818546764,0.95582899851308,459488400
1998-04-15,0.90807094582707,0.91842409011565,0.88903451923195,0.91642025573721,139378400
1998-04-14,0.8806852093218,0.9100747802055,0.8806852093218,0.89972163591693,81961600
1998-04-13,0.85563727959138,0.89137232600679,0.83493099101422,0.88302301609664,72074800
1998-04-09,0.83693482539266,0.86398658950152,0.83493099101422,0.85563727959138,42576800
1998-04-08,0.84328030092437,0.84728796968124,0.82457784672565,0.83493099101422,56299600
1998-04-07,0.86198275512309,0.86832823065479,0.83058934986095,0.85162961083451,73175200
1998-04-06,0.90172547029536,0.90172547029536,0.8746737061865,0.87667754056494,86898000
1998-04-03,0.90573313905223,0.9100747802055,0.89537999476365,0.9037293046738,50766800
1998-04-02,0.91207861458394,0.91642025573721,0.89972163591693,0.91207861458394,48577200
1998-04-01,0.91642025573721,0.92877723440422,0.9037293046738,0.91842409011565,46720800
1998-03-31,0.91642025573721,0.92877723440422,0.9100747802055,0.91842409011565,66724000
1998-03-30,0.89337616038522,0.91842409011565,0.89337616038522,0.91642025573721,62675200
1998-03-27,0.88903451923195,0.91207861458394,0.8806852093218,0.89972163591693,63898800
1998-03-26,0.89337616038522,0.90172547029536,0.88302301609664,0.88703068485351,50741600
1998-03-25,0.92243175887252,0.92677340002579,0.8806852093218,0.90706902863785,96843600
1998-03-24,0.8806852093218,0.93512270993593,0.87667754056494,0.93512270993593,168982800
1998-03-23,0.86632439627636,0.87667754056494,0.82224003995081,0.87233589941166,103684000
1998-03-20,0.89137232600679,0.89738382914209,0.86832823065479,0.8806852093218,53869200
1998-03-19,0.89738382914209,0.89972163591693,0.88703068485351,0.89337616038522,40014800
1998-03-18,0.86832823065479,0.89972163591693,0.86832823065479,0.89972163591693,69249600
1998-03-17,0.88502685047508,0.89137232600679,0.86398658950152,0.87968329213259,102564000
1998-03-16,0.90573313905223,0.9100747802055,0.8746737061865,0.89137232600679,100590000
1998-03-13,0.9100747802055,0.9100747802055,0.87667754056494,0.90573313905223,141540000
1998-03-12,0.87233589941166,0.90172547029536,0.85363344521294,0.90172547029536,186090800
1998-03-11,0.83893865977109,0.8746737061865,0.82023620557237,0.87233589941166,303584400
1998-03-10,0.76813651173309,0.81823237119394,0.76613267735465,0.80353758575209,178225600
1998-03-09,0.79318444146351,0.81188689566223,0.7514378919128,0.75978720182294,143732400
1998-03-06,0.79719211022038,0.81823237119394,0.7804934904001,0.81622853681551,166616800
1998-03-05,0.77648582164323,0.8098830612838,0.77214418048995,0.80353758575209,168781200
1998-03-04,0.76379487057981,0.82658168110408,0.76379487057981,0.81622853681551,204456000
1998-03-03,0.73039763093924,0.77448198726479,0.7220483210291,0.77214418048995,83518400
1998-03-02,0.78683896593181,0.78683896593181,0.74308858200266,0.75978720182294,100111200
1998-02-27,0.77848965602166,0.79719211022038,0.75344172629124,0.78884280031024,129900400
1998-02-26,0.74509241638109,0.78683896593181,0.73039763093924,0.78483513155337,148783600
1998-02-25,0.71169517674052,0.75978720182294,0.69933819807351,0.74509241638109,178166800
1998-02-24,0.71169517674052,0.71369901111896,0.69299272254181,0.71169517674052,114147600
1998-02-23,0.67195246156825,0.7220483210291,0.66794479281138,0.70969134236209,119372400
1998-02-20,0.68464341263166,0.6866472470101,0.66159931727967,0.66794479281138,81354000
1998-02-19,0.69700039129867,0.69933819807351,0.66794479281138,0.68263957825323,99915200
